,run_order,ms_file_label,plate_row,plate_col,column,sample_type,concentration,Biological sample_run_nbr
1002,1002,2021_12_24RG_Col03_Conditioning941,:,:,Col03,Biological sample,,941
1003,1003,2021_12_24RG_Col04_Conditioning942,:,:,Col04,Biological sample,,942
1004,1004,2021_12_24RG_Col03_Conditioning943,:,:,Col03,Biological sample,,943
1005,1005,2021_12_24RG_Col04_Conditioning944,:,:,Col04,Biological sample,,944
1006,1006,2021_12_24RG_Col03_Conditioning945,:,:,Col03,Biological sample,,945
1007,1007,2021_12_24RG_Col04_Conditioning946,:,:,Col04,Biological sample,,946
1008,1008,2021_12_24RG_Col03_Conditioning947,:,:,Col03,Biological sample,,947
1009,1009,2021_12_24RG_Col04_Conditioning948,:,:,Col04,Biological sample,,948
1010,1010,2021_12_24RG_Col03_Conditioning949,:,:,Col03,Biological sample,,949
1011,1011,2021_12_24RG_Col04_Conditioning950,:,:,Col04,Biological sample,,950
1012,1012,2021_12_24RG_Col03_Conditioning951,:,:,Col03,Biological sample,,951
1013,1013,2021_12_24RG_Col04_Conditioning952,:,:,Col04,Biological sample,,952
1014,1014,2021_12_24RG_Col03_Conditioning953,:,:,Col03,Biological sample,,953
1015,1015,2021_12_24RG_Col04_Conditioning954,:,:,Col04,Biological sample,,954
1016,1016,2021_12_24RG_Col03_Conditioning955,:,:,Col03,Biological sample,,955
1017,1017,2021_12_24RG_Col04_Conditioning956,:,:,Col04,Biological sample,,956
1018,1018,2021_12_24RG_Col03_Conditioning957,:,:,Col03,Biological sample,,957
1019,1019,2021_12_24RG_Col04_Conditioning958,:,:,Col04,Biological sample,,958
1020,1020,2021_12_24RG_Col03_Conditioning959,:,:,Col03,Biological sample,,959
1021,1021,2021_12_24RG_Col04_Conditioning960,:,:,Col04,Biological sample,,960
1022,1022,2021_12_24RG_Col03_Conditioning961,:,:,Col03,Biological sample,,961
1023,1023,2021_12_24RG_Col04_Conditioning962,:,:,Col04,Biological sample,,962
1024,1024,2021_12_24RG_Col03_Conditioning963,:,:,Col03,Biological sample,,963
1025,1025,2021_12_24RG_Col04_Conditioning964,:,:,Col04,Biological sample,,964
1026,1026,2021_12_24RG_Col03_Conditioning965,:,:,Col03,Biological sample,,965
1027,1027,2021_12_24RG_Col04_Conditioning966,:,:,Col04,Biological sample,,966
1028,1028,2021_12_24RG_Col03_Conditioning967,:,:,Col03,Biological sample,,967
1029,1029,2021_12_24RG_Col04_Conditioning968,:,:,Col04,Biological sample,,968
1030,1030,2021_12_24RG_Col03_Conditioning969,:,:,Col03,Biological sample,,969
1031,1031,2021_12_24RG_Col04_Conditioning970,:,:,Col04,Biological sample,,970
1032,1032,2021_12_24RG_Col03_Conditioning971,:,:,Col03,Biological sample,,971
1033,1033,2021_12_24RG_Col04_Conditioning972,:,:,Col04,Biological sample,,972
1034,1034,2021_12_24RG_Col03_Conditioning973,:,:,Col03,Biological sample,,973
1035,1035,2021_12_24RG_Col04_Conditioning974,:,:,Col04,Biological sample,,974
1036,1036,2021_12_24RG_Col03_Conditioning975,:,:,Col03,Biological sample,,975
1037,1037,2021_12_24RG_Col04_Conditioning976,:,:,Col04,Biological sample,,976
1038,1038,2021_12_24RG_Col03_Conditioning977,:,:,Col03,Biological sample,,977
1039,1039,2021_12_24RG_Col04_Conditioning978,:,:,Col04,Biological sample,,978
1040,1040,2021_12_24RG_Col03_Conditioning979,:,:,Col03,Biological sample,,979
1041,1041,2021_12_24RG_Col04_Conditioning980,:,:,Col04,Biological sample,,980
1042,1042,2021_12_24RG_Col03_Conditioning981,:,:,Col03,Biological sample,,981
1043,1043,2021_12_24RG_Col04_Conditioning982,:,:,Col04,Biological sample,,982
1044,1044,2021_12_24RG_Col03_Conditioning983,:,:,Col03,Biological sample,,983
1045,1045,2021_12_24RG_Col04_Conditioning984,:,:,Col04,Biological sample,,984
1046,1046,2021_12_24RG_Col03_Conditioning985,:,:,Col03,Biological sample,,985
1047,1047,2021_12_24RG_Col04_Conditioning986,:,:,Col04,Biological sample,,986
1048,1048,2021_12_24RG_Col03_Conditioning987,:,:,Col03,Biological sample,,987
1049,1049,2021_12_24RG_Col04_Conditioning988,:,:,Col04,Biological sample,,988
1050,1050,2021_12_24RG_Col03_Conditioning989,:,:,Col03,Biological sample,,989
1051,1051,2021_12_24RG_Col04_Conditioning990,:,:,Col04,Biological sample,,990
1052,1052,2021_12_24RG_Col03_Conditioning991,:,:,Col03,Biological sample,,991
1053,1053,2021_12_24RG_Col04_Conditioning992,:,:,Col04,Biological sample,,992
1054,1054,2021_12_24RG_Col03_Conditioning993,:,:,Col03,Biological sample,,993
1055,1055,2021_12_24RG_Col04_Conditioning994,:,:,Col04,Biological sample,,994
1056,1056,2021_12_24RG_Col03_Conditioning995,:,:,Col03,Biological sample,,995
1057,1057,2021_12_24RG_Col04_Conditioning996,:,:,Col04,Biological sample,,996
1058,1058,2021_12_24RG_Col03_Conditioning997,:,:,Col03,Biological sample,,997
1059,1059,2021_12_24RG_Col04_Conditioning998,:,:,Col04,Biological sample,,998
1060,1060,2021_12_24RG_Col03_Conditioning999,:,:,Col03,Biological sample,,999
1061,1061,2021_12_24RG_Col04_Conditioning1000,:,:,Col04,Biological sample,,1000
1062,1062,2021_12_24RG_Col03_Rep6_Std1,A,1,Col03,Standard,C1,
1063,1063,2021_12_24RG_Col04_Rep6_Std1,A,1,Col04,Standard,C1,
1064,1064,2021_12_24RG_Col03_Rep6_Std2,A,2,Col03,Standard,C2,
1065,1065,2021_12_24RG_Col04_Rep6_Std2,A,2,Col04,Standard,C2,
1066,1066,2021_12_24RG_Col03_Rep6_Std3,A,3,Col03,Standard,C3,
1067,1067,2021_12_24RG_Col04_Rep6_Std3,A,3,Col04,Standard,C3,
1068,1068,2021_12_24RG_Col03_Rep6_Std4,A,4,Col03,Standard,C4,
1069,1069,2021_12_24RG_Col04_Rep6_Std4,A,4,Col04,Standard,C4,
1070,1070,2021_12_24RG_Col03_Rep6_Std5,A,5,Col03,Standard,C5,
1071,1071,2021_12_24RG_Col04_Rep6_Std5,A,5,Col04,Standard,C5,
1072,1072,2021_12_24RG_Col03_Rep6_Std6,A,6,Col03,Standard,C6,
1073,1073,2021_12_24RG_Col04_Rep6_Std6,A,6,Col04,Standard,C6,
1074,1074,2021_12_24RG_Col03_Conditioning1001,:,:,Col03,Biological sample,,1001
1075,1075,2021_12_24RG_Col04_Conditioning1002,:,:,Col04,Biological sample,,1002
1076,1076,2021_12_24RG_Col03_Conditioning1003,:,:,Col03,Biological sample,,1003
1077,1077,2021_12_24RG_Col04_Conditioning1004,:,:,Col04,Biological sample,,1004
1078,1078,2021_12_24RG_Col03_Conditioning1005,:,:,Col03,Biological sample,,1005
1079,1079,2021_12_24RG_Col04_Conditioning1006,:,:,Col04,Biological sample,,1006
1080,1080,2021_12_24RG_Col03_Conditioning1007,:,:,Col03,Biological sample,,1007
1081,1081,2021_12_24RG_Col04_Conditioning1008,:,:,Col04,Biological sample,,1008
1082,1082,2021_12_24RG_Col03_Conditioning1009,:,:,Col03,Biological sample,,1009
1083,1083,2021_12_24RG_Col04_Conditioning1010,:,:,Col04,Biological sample,,1010
1084,1084,2021_12_24RG_Col03_Conditioning1011,:,:,Col03,Biological sample,,1011
1085,1085,2021_12_24RG_Col04_Conditioning1012,:,:,Col04,Biological sample,,1012
1086,1086,2021_12_24RG_Col03_Conditioning1013,:,:,Col03,Biological sample,,1013
1087,1087,2021_12_24RG_Col04_Conditioning1014,:,:,Col04,Biological sample,,1014
1088,1088,2021_12_24RG_Col03_Conditioning1015,:,:,Col03,Biological sample,,1015
1089,1089,2021_12_24RG_Col04_Conditioning1016,:,:,Col04,Biological sample,,1016
1090,1090,2021_12_24RG_Col03_Conditioning1017,:,:,Col03,Biological sample,,1017
1091,1091,2021_12_24RG_Col04_Conditioning1018,:,:,Col04,Biological sample,,1018
1092,1092,2021_12_24RG_Col03_Conditioning1019,:,:,Col03,Biological sample,,1019
1093,1093,2021_12_24RG_Col04_Conditioning1020,:,:,Col04,Biological sample,,1020
1094,1094,2021_12_24RG_Col03_Conditioning1021,:,:,Col03,Biological sample,,1021
1095,1095,2021_12_24RG_Col04_Conditioning1022,:,:,Col04,Biological sample,,1022
1096,1096,2021_12_24RG_Col03_Conditioning1023,:,:,Col03,Biological sample,,1023
1097,1097,2021_12_24RG_Col04_Conditioning1024,:,:,Col04,Biological sample,,1024
1098,1098,2021_12_24RG_Col03_Conditioning1025,:,:,Col03,Biological sample,,1025
1099,1099,2021_12_24RG_Col04_Conditioning1026,:,:,Col04,Biological sample,,1026
1100,1100,2021_12_24RG_Col03_Conditioning1027,:,:,Col03,Biological sample,,1027
1101,1101,2021_12_24RG_Col04_Conditioning1028,:,:,Col04,Biological sample,,1028
1102,1102,2021_12_24RG_Col03_Conditioning1029,:,:,Col03,Biological sample,,1029
1103,1103,2021_12_24RG_Col04_Conditioning1030,:,:,Col04,Biological sample,,1030
1104,1104,2021_12_24RG_Col03_Conditioning1031,:,:,Col03,Biological sample,,1031
1105,1105,2021_12_24RG_Col04_Conditioning1032,:,:,Col04,Biological sample,,1032
1106,1106,2021_12_24RG_Col03_Conditioning1033,:,:,Col03,Biological sample,,1033
1107,1107,2021_12_24RG_Col04_Conditioning1034,:,:,Col04,Biological sample,,1034
1108,1108,2021_12_24RG_Col03_Conditioning1035,:,:,Col03,Biological sample,,1035
1109,1109,2021_12_24RG_Col04_Conditioning1036,:,:,Col04,Biological sample,,1036
1110,1110,2021_12_24RG_Col03_Conditioning1037,:,:,Col03,Biological sample,,1037
1111,1111,2021_12_24RG_Col04_Conditioning1038,:,:,Col04,Biological sample,,1038
1112,1112,2021_12_24RG_Col03_Conditioning1039,:,:,Col03,Biological sample,,1039
1113,1113,2021_12_24RG_Col04_Conditioning1040,:,:,Col04,Biological sample,,1040
1114,1114,2021_12_24RG_Col03_Conditioning1041,:,:,Col03,Biological sample,,1041
1115,1115,2021_12_24RG_Col04_Conditioning1042,:,:,Col04,Biological sample,,1042
1116,1116,2021_12_24RG_Col03_Conditioning1043,:,:,Col03,Biological sample,,1043
1117,1117,2021_12_24RG_Col04_Conditioning1044,:,:,Col04,Biological sample,,1044
1118,1118,2021_12_24RG_Col03_Conditioning1045,:,:,Col03,Biological sample,,1045
1119,1119,2021_12_24RG_Col04_Conditioning1046,:,:,Col04,Biological sample,,1046
1120,1120,2021_12_24RG_Col03_Conditioning1047,:,:,Col03,Biological sample,,1047
1121,1121,2021_12_24RG_Col04_Conditioning1048,:,:,Col04,Biological sample,,1048
1122,1122,2021_12_24RG_Col03_Conditioning1049,:,:,Col03,Biological sample,,1049
1123,1123,2021_12_24RG_Col04_Conditioning1050,:,:,Col04,Biological sample,,1050
1124,1124,2021_12_24RG_Col03_Conditioning1051,:,:,Col03,Biological sample,,1051
1125,1125,2021_12_24RG_Col04_Conditioning1052,:,:,Col04,Biological sample,,1052
1126,1126,2021_12_24RG_Col03_Conditioning1053,:,:,Col03,Biological sample,,1053
1127,1127,2021_12_24RG_Col04_Conditioning1054,:,:,Col04,Biological sample,,1054
1128,1128,2021_12_24RG_Col03_Conditioning1055,:,:,Col03,Biological sample,,1055
1129,1129,2021_12_24RG_Col04_Conditioning1056,:,:,Col04,Biological sample,,1056
1130,1130,2021_12_24RG_Col03_Conditioning1057,:,:,Col03,Biological sample,,1057
1131,1131,2021_12_24RG_Col04_Conditioning1058,:,:,Col04,Biological sample,,1058
1132,1132,2021_12_24RG_Col03_Conditioning1059,:,:,Col03,Biological sample,,1059
1133,1133,2021_12_24RG_Col04_Conditioning1060,:,:,Col04,Biological sample,,1060
1134,1134,2021_12_24RG_Col03_Conditioning1061,:,:,Col03,Biological sample,,1061
1135,1135,2021_12_24RG_Col04_Conditioning1062,:,:,Col04,Biological sample,,1062
1136,1136,2021_12_24RG_Col03_Conditioning1063,:,:,Col03,Biological sample,,1063
1137,1137,2021_12_24RG_Col04_Conditioning1064,:,:,Col04,Biological sample,,1064
1138,1138,2021_12_24RG_Col03_Conditioning1065,:,:,Col03,Biological sample,,1065
1139,1139,2021_12_24RG_Col04_Conditioning1066,:,:,Col04,Biological sample,,1066
1140,1140,2021_12_24RG_Col03_Conditioning1067,:,:,Col03,Biological sample,,1067
1141,1141,2021_12_24RG_Col04_Conditioning1068,:,:,Col04,Biological sample,,1068
1142,1142,2021_12_24RG_Col03_Conditioning1069,:,:,Col03,Biological sample,,1069
1143,1143,2021_12_24RG_Col04_Conditioning1070,:,:,Col04,Biological sample,,1070
1144,1144,2021_12_24RG_Col03_Conditioning1071,:,:,Col03,Biological sample,,1071
1145,1145,2021_12_24RG_Col04_Conditioning1072,:,:,Col04,Biological sample,,1072
1146,1146,2021_12_24RG_Col03_Conditioning1073,:,:,Col03,Biological sample,,1073
1147,1147,2021_12_24RG_Col04_Conditioning1074,:,:,Col04,Biological sample,,1074
1148,1148,2021_12_24RG_Col03_Conditioning1075,:,:,Col03,Biological sample,,1075
1149,1149,2021_12_24RG_Col04_Conditioning1076,:,:,Col04,Biological sample,,1076
1150,1150,2021_12_24RG_Col03_Conditioning1077,:,:,Col03,Biological sample,,1077
1151,1151,2021_12_24RG_Col04_Conditioning1078,:,:,Col04,Biological sample,,1078
1152,1152,2021_12_24RG_Col03_Conditioning1079,:,:,Col03,Biological sample,,1079
1153,1153,2021_12_24RG_Col04_Conditioning1080,:,:,Col04,Biological sample,,1080
1154,1154,2021_12_24RG_Col03_Conditioning1081,:,:,Col03,Biological sample,,1081
1155,1155,2021_12_24RG_Col04_Conditioning1082,:,:,Col04,Biological sample,,1082
1156,1156,2021_12_24RG_Col03_Conditioning1083,:,:,Col03,Biological sample,,1083
1157,1157,2021_12_24RG_Col04_Conditioning1084,:,:,Col04,Biological sample,,1084
1158,1158,2021_12_24RG_Col03_Conditioning1085,:,:,Col03,Biological sample,,1085
1159,1159,2021_12_24RG_Col04_Conditioning1086,:,:,Col04,Biological sample,,1086
1160,1160,2021_12_24RG_Col03_Conditioning1087,:,:,Col03,Biological sample,,1087
1161,1161,2021_12_24RG_Col04_Conditioning1088,:,:,Col04,Biological sample,,1088
1162,1162,2021_12_24RG_Col03_Conditioning1089,:,:,Col03,Biological sample,,1089
1163,1163,2021_12_24RG_Col04_Conditioning1090,:,:,Col04,Biological sample,,1090
1164,1164,2021_12_24RG_Col03_Conditioning1091,:,:,Col03,Biological sample,,1091
1165,1165,2021_12_24RG_Col04_Conditioning1092,:,:,Col04,Biological sample,,1092
1166,1166,2021_12_24RG_Col03_Conditioning1093,:,:,Col03,Biological sample,,1093
1167,1167,2021_12_24RG_Col04_Conditioning1094,:,:,Col04,Biological sample,,1094
1168,1168,2021_12_24RG_Col03_Conditioning1095,:,:,Col03,Biological sample,,1095
1169,1169,2021_12_24RG_Col04_Conditioning1096,:,:,Col04,Biological sample,,1096
1170,1170,2021_12_24RG_Col03_Conditioning1097,:,:,Col03,Biological sample,,1097
1171,1171,2021_12_24RG_Col04_Conditioning1098,:,:,Col04,Biological sample,,1098
1172,1172,2021_12_24RG_Col03_Conditioning1099,:,:,Col03,Biological sample,,1099
1173,1173,2021_12_24RG_Col04_Conditioning1100,:,:,Col04,Biological sample,,1100
1174,1174,2021_12_24RG_Col03_Conditioning1101,:,:,Col03,Biological sample,,1101
1175,1175,2021_12_24RG_Col04_Conditioning1102,:,:,Col04,Biological sample,,1102
1176,1176,2021_12_24RG_Col03_Conditioning1103,:,:,Col03,Biological sample,,1103
1177,1177,2021_12_24RG_Col04_Conditioning1104,:,:,Col04,Biological sample,,1104
1178,1178,2021_12_24RG_Col03_Conditioning1105,:,:,Col03,Biological sample,,1105
1179,1179,2021_12_24RG_Col04_Conditioning1106,:,:,Col04,Biological sample,,1106
1180,1180,2021_12_24RG_Col03_Conditioning1107,:,:,Col03,Biological sample,,1107
1181,1181,2021_12_24RG_Col04_Conditioning1108,:,:,Col04,Biological sample,,1108
1182,1182,2021_12_24RG_Col03_Conditioning1109,:,:,Col03,Biological sample,,1109
1183,1183,2021_12_24RG_Col04_Conditioning1110,:,:,Col04,Biological sample,,1110
1184,1184,2021_12_24RG_Col03_Conditioning1111,:,:,Col03,Biological sample,,1111
1185,1185,2021_12_24RG_Col04_Conditioning1112,:,:,Col04,Biological sample,,1112
1186,1186,2021_12_24RG_Col03_Conditioning1113,:,:,Col03,Biological sample,,1113
1187,1187,2021_12_24RG_Col04_Conditioning1114,:,:,Col04,Biological sample,,1114
1188,1188,2021_12_24RG_Col03_Conditioning1115,:,:,Col03,Biological sample,,1115
1189,1189,2021_12_24RG_Col04_Conditioning1116,:,:,Col04,Biological sample,,1116
1190,1190,2021_12_24RG_Col03_Conditioning1117,:,:,Col03,Biological sample,,1117
1191,1191,2021_12_24RG_Col04_Conditioning1118,:,:,Col04,Biological sample,,1118
1192,1192,2021_12_24RG_Col03_Conditioning1119,:,:,Col03,Biological sample,,1119
1193,1193,2021_12_24RG_Col04_Conditioning1120,:,:,Col04,Biological sample,,1120
1194,1194,2021_12_24RG_Col03_Conditioning1121,:,:,Col03,Biological sample,,1121
1195,1195,2021_12_24RG_Col04_Conditioning1122,:,:,Col04,Biological sample,,1122
1196,1196,2021_12_24RG_Col03_Conditioning1123,:,:,Col03,Biological sample,,1123
1197,1197,2021_12_24RG_Col04_Conditioning1124,:,:,Col04,Biological sample,,1124
1198,1198,2021_12_24RG_Col03_Conditioning1125,:,:,Col03,Biological sample,,1125
1199,1199,2021_12_24RG_Col04_Conditioning1126,:,:,Col04,Biological sample,,1126
1200,1200,2021_12_24RG_Col03_Conditioning1127,:,:,Col03,Biological sample,,1127
1201,1201,2021_12_24RG_Col04_Conditioning1128,:,:,Col04,Biological sample,,1128
1202,1202,2021_12_24RG_Col03_Conditioning1129,:,:,Col03,Biological sample,,1129
1203,1203,2021_12_24RG_Col04_Conditioning1130,:,:,Col04,Biological sample,,1130
1204,1204,2021_12_24RG_Col03_Conditioning1131,:,:,Col03,Biological sample,,1131
1205,1205,2021_12_24RG_Col04_Conditioning1132,:,:,Col04,Biological sample,,1132
1206,1206,2021_12_24RG_Col03_Conditioning1133,:,:,Col03,Biological sample,,1133
1207,1207,2021_12_24RG_Col04_Conditioning1134,:,:,Col04,Biological sample,,1134
1208,1208,2021_12_24RG_Col03_Conditioning1135,:,:,Col03,Biological sample,,1135
1209,1209,2021_12_24RG_Col04_Conditioning1136,:,:,Col04,Biological sample,,1136
1210,1210,2021_12_24RG_Col03_Conditioning1137,:,:,Col03,Biological sample,,1137
1211,1211,2021_12_24RG_Col04_Conditioning1138,:,:,Col04,Biological sample,,1138
1212,1212,2021_12_24RG_Col03_Conditioning1139,:,:,Col03,Biological sample,,1139
1213,1213,2021_12_24RG_Col04_Conditioning1140,:,:,Col04,Biological sample,,1140
1214,1214,2021_12_24RG_Col03_Conditioning1141,:,:,Col03,Biological sample,,1141
1215,1215,2021_12_24RG_Col04_Conditioning1142,:,:,Col04,Biological sample,,1142
1216,1216,2021_12_24RG_Col03_Conditioning1143,:,:,Col03,Biological sample,,1143
1217,1217,2021_12_24RG_Col04_Conditioning1144,:,:,Col04,Biological sample,,1144
1218,1218,2021_12_24RG_Col03_Conditioning1145,:,:,Col03,Biological sample,,1145
1219,1219,2021_12_24RG_Col04_Conditioning1146,:,:,Col04,Biological sample,,1146
1220,1220,2021_12_24RG_Col03_Conditioning1147,:,:,Col03,Biological sample,,1147
1221,1221,2021_12_24RG_Col04_Conditioning1148,:,:,Col04,Biological sample,,1148
1222,1222,2021_12_24RG_Col03_Conditioning1149,:,:,Col03,Biological sample,,1149
1223,1223,2021_12_24RG_Col04_Conditioning1150,:,:,Col04,Biological sample,,1150
1224,1224,2021_12_24RG_Col03_Conditioning1151,:,:,Col03,Biological sample,,1151
1225,1225,2021_12_24RG_Col04_Conditioning1152,:,:,Col04,Biological sample,,1152
1226,1226,2021_12_24RG_Col03_Conditioning1153,:,:,Col03,Biological sample,,1153
1227,1227,2021_12_24RG_Col04_Conditioning1154,:,:,Col04,Biological sample,,1154
1228,1228,2021_12_24RG_Col03_Conditioning1155,:,:,Col03,Biological sample,,1155
1229,1229,2021_12_24RG_Col04_Conditioning1156,:,:,Col04,Biological sample,,1156
1230,1230,2021_12_24RG_Col03_Conditioning1157,:,:,Col03,Biological sample,,1157
1231,1231,2021_12_24RG_Col04_Conditioning1158,:,:,Col04,Biological sample,,1158
1232,1232,2021_12_24RG_Col03_Conditioning1159,:,:,Col03,Biological sample,,1159
1233,1233,2021_12_24RG_Col04_Conditioning1160,:,:,Col04,Biological sample,,1160
1234,1234,2021_12_24RG_Col03_Conditioning1161,:,:,Col03,Biological sample,,1161
1235,1235,2021_12_24RG_Col04_Conditioning1162,:,:,Col04,Biological sample,,1162
1236,1236,2021_12_24RG_Col03_Conditioning1163,:,:,Col03,Biological sample,,1163
1237,1237,2021_12_24RG_Col04_Conditioning1164,:,:,Col04,Biological sample,,1164
1238,1238,2021_12_24RG_Col03_Conditioning1165,:,:,Col03,Biological sample,,1165
1239,1239,2021_12_24RG_Col04_Conditioning1166,:,:,Col04,Biological sample,,1166
1240,1240,2021_12_24RG_Col03_Conditioning1167,:,:,Col03,Biological sample,,1167
1241,1241,2021_12_24RG_Col04_Conditioning1168,:,:,Col04,Biological sample,,1168
